name,address,latitude,longitude
대구율하점,대구광역시 동구 안심로22길 48,35.8632743647729,128.696667619487
대구범물점,대구광역시 수성구 지범로 180,35.8212932085075,128.63890747412
대구동호점,대구광역시 동구 금강로 16,35.8663641614813,128.724374559529
대구시지점,대구광역시 수성구 달구벌대로 3214,35.8395457769208,128.707880688025
대구현풍점,대구광역시 달성군 현풍읍 테크노상업로 62,35.6931967469078,128.456341518681
대구사월역점,대구광역시 수성구 달구벌대로 3280301동 116-1호,35.8367151502221,128.714801366606
대구테크노엠스퀘어점,대구광역시 달성군 유가읍 테크노상업로 120 엠스퀘어플러스,35.6930633080128,128.462900757148
메가박스광주첨단점,광주광역시 광산구 앰코로 35,35.2215326011543,126.85239146838
광주첨단쌍암점,광주광역시 광산구 임방울대로826번길 29-24,35.2159885077292,126.850060096603
광주첨단점,"광주광역시 광산구 첨단중앙로 104,",35.2146214730841,126.843331859624
광주양산점,광주광역시 북구 양산로 54,35.2100927865619,126.880262038647
광주일곡점,광주광역시 북구 설죽로 518,35.2054756821055,126.898063567302
광주첨단2지구점,광주광역시 북구 첨단연신로 97,35.2065770492029,126.864029128375
광주신창점,광주광역시 광산구 신창로 125,35.1964636433096,126.838183769196
광주수완점,광주광역시 광산구 임방울대로 342,35.1903839954838,126.82432647259
광주매곡점,광주광역시 북구 설죽로 319,35.188171915008,126.898564547467
광주문흥점,광주광역시 북구 대천로 140-7,35.1865994065542,126.922049029179
